record_id,product_id,clinic_id,quantity,transaction_date,linked_visit_id
SR1163,P022,your_clinic,7,2026-07-14,
SR1164,P022,your_clinic,8,2026-07-15,
SR1165,P022,your_clinic,7,2026-07-16,
SR1166,P022,your_clinic,3,2026-07-17,
SR1167,P022,your_clinic,6,2026-07-18,
SR1168,P022,your_clinic,6,2026-07-19,
SR1169,P022,your_clinic,4,2026-07-20,
SR1170,P022,your_clinic,6,2026-07-21,
SR1171,P022,your_clinic,7,2026-07-22,
SR1172,P022,your_clinic,5,2026-07-23,
SR1173,P022,your_clinic,5,2026-07-24,
SR1174,P022,your_clinic,6,2026-07-25,
SR1175,P022,your_clinic,6,2026-07-26,
SR1176,P022,your_clinic,5,2026-07-27,
SR1177,P022,your_clinic,4,2026-07-28,
SR1178,P022,your_clinic,4,2026-07-29,
SR1179,P022,your_clinic,2,2026-07-30,
SR1180,P022,your_clinic,3,2026-07-31,
SR1181,P022,your_clinic,3,2026-08-01,
SR1182,P022,your_clinic,4,2026-08-02,
SR1183,P022,your_clinic,4,2026-08-03,
SR1184,P022,your_clinic,1,2026-08-04,
SR1185,P022,your_clinic,7,2026-08-05,
SR1186,P022,your_clinic,3,2026-08-06,
SR1187,P022,your_clinic,2,2026-08-07,
SR1188,P022,your_clinic,6,2026-08-08,
SR1189,P022,your_clinic,6,2026-08-10,
SR1190,P022,your_clinic,3,2026-08-11,
SR1191,P022,your_clinic,3,2026-08-12,
SR1192,P022,your_clinic,5,2026-08-13,
SR1193,P022,your_clinic,5,2026-08-14,
SR1194,P022,your_clinic,1,2026-08-15,
SR1195,P022,your_clinic,3,2026-08-16,
SR1196,P022,your_clinic,1,2026-08-17,
SR1197,P022,your_clinic,3,2026-08-18,
SR1198,P022,your_clinic,4,2026-08-19,
SR1199,P022,your_clinic,2,2026-08-20,
SR1200,P022,your_clinic,2,2026-08-21,
SR1201,P022,your_clinic,4,2026-08-22,
SR1202,P022,your_clinic,6,2026-08-23,
SR1203,P022,your_clinic,1,2026-08-24,
SR1204,P022,your_clinic,1,2026-08-25,
SR1205,P022,your_clinic,1,2026-08-26,
SR1206,P022,your_clinic,4,2026-08-27,
SR1207,P022,your_clinic,4,2026-08-28,
SR1208,P022,your_clinic,2,2026-08-29,
SR1209,P022,your_clinic,1,2026-08-30,
SR1210,P022,your_clinic,1,2026-08-31,
SR1211,P022,your_clinic,3,2026-09-01,
SR1212,P022,your_clinic,1,2026-09-03,
SR1213,P022,your_clinic,6,2026-09-04,
SR1214,P022,your_clinic,2,2026-09-05,
SR1215,P023,your_clinic,4,2026-07-12,
SR1216,P023,your_clinic,8,2026-07-13,
SR1217,P023,your_clinic,4,2026-07-14,
SR1218,P023,your_clinic,5,2026-07-15,
SR1219,P023,your_clinic,9,2026-07-16,
SR1220,P023,your_clinic,7,2026-07-17,
SR1221,P023,your_clinic,4,2026-07-18,
SR1222,P023,your_clinic,7,2026-07-19,
SR1223,P023,your_clinic,9,2026-07-20,
SR1224,P023,your_clinic,5,2026-07-21,
SR1225,P023,your_clinic,5,2026-07-22,
SR1226,P023,your_clinic,5,2026-07-23,
SR1227,P023,your_clinic,8,2026-07-24,
SR1228,P023,your_clinic,6,2026-07-25,
SR1229,P023,your_clinic,8,2026-07-26,
SR1230,P023,your_clinic,8,2026-07-27,
SR1231,P023,your_clinic,8,2026-07-28,
SR1232,P023,your_clinic,7,2026-07-29,
SR1233,P023,your_clinic,6,2026-07-30,
SR1234,P023,your_clinic,10,2026-07-31,
SR1235,P023,your_clinic,10,2026-08-01,
SR1236,P023,your_clinic,10,2026-08-02,
SR1237,P023,your_clinic,5,2026-08-03,
SR1238,P023,your_clinic,9,2026-08-04,
SR1239,P023,your_clinic,4,2026-08-05,
SR1240,P023,your_clinic,10,2026-08-06,
SR1241,P023,your_clinic,5,2026-08-07,
SR1242,P023,your_clinic,11,2026-08-08,
SR1243,P023,your_clinic,11,2026-08-09,
SR1244,P023,your_clinic,5,2026-08-10,
SR1245,P023,your_clinic,5,2026-08-11,
SR1246,P023,your_clinic,9,2026-08-12,
SR1247,P023,your_clinic,8,2026-08-13,
SR1248,P023,your_clinic,6,2026-08-14,
SR1249,P023,your_clinic,1,2026-08-15,
SR1250,P023,your_clinic,7,2026-08-16,
SR1251,P023,your_clinic,9,2026-08-17,
SR1252,P023,your_clinic,6,2026-08-18,
SR1253,P023,your_clinic,12,2026-08-19,
SR1254,P023,your_clinic,6,2026-08-20,
SR1255,P023,your_clinic,7,2026-08-21,
SR1256,P023,your_clinic,3,2026-08-22,
SR1257,P023,your_clinic,11,2026-08-23,
SR1258,P023,your_clinic,6,2026-08-24,
SR1259,P023,your_clinic,9,2026-08-25,
SR1260,P023,your_clinic,4,2026-08-26,
SR1261,P023,your_clinic,7,2026-08-27,
SR1262,P023,your_clinic,8,2026-08-28,
SR1263,P023,your_clinic,7,2026-08-29,
SR1264,P023,your_clinic,7,2026-08-30,
SR1265,P023,your_clinic,8,2026-08-31,
SR1266,P023,your_clinic,8,2026-09-01,
SR1267,P023,your_clinic,4,2026-09-02,
SR1268,P023,your_clinic,6,2026-09-03,
SR1269,P023,your_clinic,5,2026-09-04,
SR1270,P023,your_clinic,6,2026-09-05,
SR1271,P024,your_clinic,8,2026-07-12,
SR1272,P024,your_clinic,10,2026-07-13,
SR1273,P024,your_clinic,8,2026-07-14,
SR1274,P024,your_clinic,11,2026-07-15,
SR1275,P024,your_clinic,8,2026-07-16,
SR1276,P024,your_clinic,12,2026-07-17,
SR1277,P024,your_clinic,6,2026-07-18,
SR1278,P024,your_clinic,11,2026-07-19,
SR1279,P024,your_clinic,2,2026-07-20,
SR1280,P024,your_clinic,8,2026-07-21,
SR1281,P024,your_clinic,12,2026-07-22,
SR1282,P024,your_clinic,12,2026-07-23,
SR1283,P024,your_clinic,10,2026-07-24,
SR1284,P024,your_clinic,11,2026-07-25,
SR1285,P024,your_clinic,7,2026-07-26,
SR1286,P024,your_clinic,10,2026-07-27,
SR1287,P024,your_clinic,8,2026-07-28,
SR1288,P024,your_clinic,5,2026-07-29,
SR1289,P024,your_clinic,6,2026-07-30,
SR1290,P024,your_clinic,13,2026-07-31,
SR1291,P024,your_clinic,10,2026-08-01,
SR1292,P024,your_clinic,12,2026-08-02,
SR1293,P024,your_clinic,12,2026-08-03,
SR1294,P024,your_clinic,11,2026-08-04,
SR1295,P024,your_clinic,12,2026-08-05,
SR1296,P024,your_clinic,12,2026-08-06,
SR1297,P024,your_clinic,10,2026-08-07,
SR1298,P024,your_clinic,13,2026-08-08,
SR1299,P024,your_clinic,8,2026-08-09,
SR1300,P024,your_clinic,11,2026-08-10,
SR1301,P024,your_clinic,11,2026-08-11,
SR1302,P024,your_clinic,6,2026-08-12,
SR1303,P024,your_clinic,3,2026-08-13,
SR1304,P024,your_clinic,8,2026-08-14,
SR1305,P024,your_clinic,7,2026-08-15,
SR1306,P024,your_clinic,9,2026-08-16,
SR1307,P024,your_clinic,9,2026-08-17,
SR1308,P024,your_clinic,9,2026-08-18,
SR1309,P024,your_clinic,8,2026-08-19,
SR1310,P024,your_clinic,8,2026-08-20,
SR1311,P024,your_clinic,11,2026-08-21,
SR1312,P024,your_clinic,10,2026-08-22,
SR1313,P024,your_clinic,14,2026-08-23,
SR1314,P024,your_clinic,8,2026-08-24,
SR1315,P024,your_clinic,8,2026-08-25,
SR1316,P024,your_clinic,8,2026-08-26,
SR1317,P024,your_clinic,9,2026-08-27,
SR1318,P024,your_clinic,11,2026-08-28,
SR1319,P024,your_clinic,8,2026-08-29,
SR1320,P024,your_clinic,7,2026-08-30,
SR1321,P024,your_clinic,7,2026-08-31,
SR1322,P024,your_clinic,11,2026-09-01,
SR1323,P024,your_clinic,13,2026-09-02,
SR1324,P024,your_clinic,8,2026-09-03,
SR1325,P024,your_clinic,12,2026-09-04,
SR1326,P024,your_clinic,8,2026-09-05,
SR1327,P025,your_clinic,2,2026-07-12,
SR1328,P025,your_clinic,8,2026-07-13,
SR1329,P025,your_clinic,4,2026-07-14,
SR1330,P025,your_clinic,3,2026-07-15,
SR1331,P025,your_clinic,7,2026-07-16,
SR1332,P025,your_clinic,1,2026-07-17,
SR1333,P025,your_clinic,6,2026-07-18,
SR1334,P025,your_clinic,2,2026-07-19,
SR1335,P025,your_clinic,3,2026-07-20,
SR1336,P025,your_clinic,7,2026-07-21,
SR1337,P025,your_clinic,4,2026-07-22,
SR1338,P025,your_clinic,6,2026-07-23,
SR1339,P025,your_clinic,3,2026-07-24,
SR1340,P025,your_clinic,4,2026-07-25,
SR1341,P025,your_clinic,6,2026-07-26,
SR1342,P025,your_clinic,4,2026-07-28,
SR1343,P025,your_clinic,2,2026-07-29,
SR1344,P025,your_clinic,5,2026-07-30,
SR1345,P025,your_clinic,6,2026-08-01,
SR1346,P025,your_clinic,4,2026-08-02,
SR1347,P025,your_clinic,4,2026-08-03,
SR1348,P025,your_clinic,7,2026-08-04,
SR1349,P025,your_clinic,9,2026-08-05,
SR1350,P025,your_clinic,3,2026-08-06,
SR1351,P025,your_clinic,2,2026-08-07,
SR1352,P025,your_clinic,4,2026-08-08,
SR1353,P025,your_clinic,4,2026-08-09,
SR1354,P025,your_clinic,1,2026-08-10,
SR1355,P025,your_clinic,6,2026-08-11,
SR1356,P025,your_clinic,3,2026-08-12,
SR1357,P025,your_clinic,6,2026-08-13,
SR1358,P025,your_clinic,8,2026-08-14,
SR1359,P025,your_clinic,4,2026-08-15,
SR1360,P025,your_clinic,4,2026-08-16,
SR1361,P025,your_clinic,3,2026-08-17,
SR1362,P025,your_clinic,6,2026-08-18,
SR1363,P025,your_clinic,4,2026-08-19,
SR1364,P025,your_clinic,2,2026-08-20,
SR1365,P025,your_clinic,3,2026-08-21,
SR1366,P025,your_clinic,2,2026-08-22,
SR1367,P025,your_clinic,7,2026-08-23,
SR1368,P025,your_clinic,3,2026-08-24,
SR1369,P025,your_clinic,5,2026-08-25,
SR1370,P025,your_clinic,4,2026-08-26,
SR1371,P025,your_clinic,3,2026-08-27,
SR1372,P025,your_clinic,4,2026-08-28,
SR1373,P025,your_clinic,5,2026-08-29,
SR1374,P025,your_clinic,6,2026-08-30,
SR1375,P025,your_clinic,4,2026-08-31,
SR1376,P025,your_clinic,3,2026-09-01,
SR1377,P025,your_clinic,5,2026-09-02,
SR1378,P025,your_clinic,1,2026-09-03,
SR1379,P025,your_clinic,4,2026-09-04,
SR1380,P025,your_clinic,1,2026-09-05,
